time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.0055,2.515000e+01,-5.004558e+00,8.743465e-01,2.696263e-01,6.013676e-01,6.239158e-01,0.138306,49.7900
0.00553125,2.515000e+01,-5.004748e+00,8.743465e-01,2.700539e-01,6.015019e-01,6.247657e-01,0.139091,50.0729
0.0055625,2.515000e+01,-5.004951e+00,8.743465e-01,2.701907e-01,6.011933e-01,6.254030e-01,0.139877,50.3558
0.00559375,2.515000e+01,-5.005112e+00,8.743465e-01,2.687972e-01,6.009796e-01,6.223987e-01,0.140663,50.6387
0.005625,2.515000e+01,-5.005273e+00,8.743465e-01,2.679959e-01,5.996833e-01,6.218845e-01,0.141449,50.9216
0.00565625,2.515000e+01,-5.005433e+00,8.743465e-01,2.674735e-01,5.989620e-01,6.214195e-01,0.142235,51.2045
0.0056875,2.515000e+01,-5.005616e+00,8.743465e-01,2.680626e-01,5.988756e-01,6.228785e-01,0.143021,51.4874
0.00571875,2.515000e+01,-5.005796e+00,8.743465e-01,2.680033e-01,5.990826e-01,6.225258e-01,0.143806,51.7703
0.00575,2.515000e+01,-5.005985e+00,8.743465e-01,2.682058e-01,5.988714e-01,6.232154e-01,0.144592,52.0532
0.00578125,2.515000e+01,-5.006183e+00,8.743465e-01,2.681505e-01,5.985055e-01,6.234680e-01,0.145378,52.3361
0.0058125,2.515000e+01,-5.006364e+00,8.743465e-01,2.670817e-01,5.976183e-01,6.219049e-01,0.146164,52.6190
0.00584375,2.515000e+01,-5.006540e+00,8.743465e-01,2.666332e-01,5.971771e-01,6.213191e-01,0.146950,52.9019
0.005875,2.515000e+01,-5.006720e+00,8.743465e-01,2.665317e-01,5.966664e-01,6.216143e-01,0.147736,53.1848
0.00590625,2.515000e+01,-5.006911e+00,8.743465e-01,2.665772e-01,5.961883e-01,6.222187e-01,0.148521,53.4677
0.0059375,2.515000e+01,-5.007101e+00,8.743465e-01,2.664086e-01,5.961283e-01,6.218880e-01,0.149307,53.7506
0.00596875,2.515000e+01,-5.007257e+00,8.743465e-01,2.649737e-01,5.956128e-01,6.190742e-01,0.150093,54.0335
0.006,2.515000e+01,-5.007429e+00,8.743465e-01,2.650519e-01,5.950074e-01,6.198866e-01,0.150879,54.3164
0.00603125,2.515000e+01,-5.007604e+00,8.743465e-01,2.650055e-01,5.947778e-01,6.200176e-01,0.151665,54.5993
