time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00202,2.515000e+01,-4.951770e+00,8.743465e-01,4.240681e-01,8.708436e-01,6.776402e-01,0.050796,18.2865
0.00203,2.515000e+01,-4.951877e+00,8.743465e-01,4.252047e-01,8.733869e-01,6.774778e-01,0.051047,18.3770
0.00204,2.515000e+01,-4.951984e+00,8.743465e-01,4.263601e-01,8.759481e-01,6.773324e-01,0.051299,18.4676
0.00205,2.515000e+01,-4.952089e+00,8.743465e-01,4.275086e-01,8.785139e-01,6.771735e-01,0.051550,18.5581
0.00206,2.515000e+01,-4.952195e+00,8.743465e-01,4.286172e-01,8.809428e-01,6.770575e-01,0.051802,18.6486
0.00207,2.515000e+01,-4.952298e+00,8.743465e-01,4.295131e-01,8.832421e-01,6.767065e-01,0.052053,18.7392
0.00208,2.515000e+01,-4.952401e+00,8.743465e-01,4.306229e-01,8.857299e-01,6.765494e-01,0.052305,18.8297
0.00209,2.515000e+01,-4.952504e+00,8.743465e-01,4.317018e-01,8.880954e-01,6.764379e-01,0.052556,18.9202
0.0021,2.515000e+01,-4.952606e+00,8.743465e-01,4.328614e-01,8.906265e-01,6.763273e-01,0.052808,19.0107
0.00211,2.515000e+01,-4.952708e+00,8.743465e-01,4.339818e-01,8.931342e-01,6.761740e-01,0.053059,19.1013
0.00212,2.515000e+01,-4.952809e+00,8.743465e-01,4.350775e-01,8.955889e-01,6.760232e-01,0.053311,19.1918
0.00213,2.515000e+01,-4.952910e+00,8.743465e-01,4.361841e-01,8.979936e-01,6.759278e-01,0.053562,19.2823
0.00214,2.515000e+01,-4.953013e+00,8.743465e-01,4.374394e-01,9.003502e-01,6.760988e-01,0.053813,19.3728
